codigo_venda,data,total
221098,"2018-10-05 06:21:22",54.79
221208,"2018-10-05 07:06:06",57.85
221224,"2018-10-05 07:12:19",119.89
221287,"2018-10-05 07:29:35",62.04
221312,"2018-10-05 07:35:11",115.7
221386,"2018-10-05 07:54:47",54.79
221505,"2018-10-05 08:12:46",56.36
221526,"2018-10-05 08:16:38",56.36
221532,"2018-10-05 08:17:23",102.74
221555,"2018-10-05 08:22:28",99.68
221557,"2018-10-05 08:22:41",114.21
221568,"2018-10-05 08:23:55",54.79
221606,"2018-10-05 08:29:16",109.58
221663,"2018-10-05 08:38:02",56.36
221683,"2018-10-05 08:41:55",112.72
221690,"2018-10-05 08:42:14",62.04
221700,"2018-10-05 08:43:14",57.85
221702,"2018-10-05 08:43:30",62.04
221721,"2018-10-05 08:45:08",56.36
221770,"2018-10-05 08:51:07",56.36
221798,"2018-10-05 08:53:50",118.4
221802,"2018-10-05 08:54:16",57.85
221857,"2018-10-05 09:00:03",44.89
221914,"2018-10-05 09:07:54",101.25
222145,"2018-10-05 09:33:01",112.72
222146,"2018-10-05 09:33:01",56.36
222147,"2018-10-05 09:33:03",57.85
222182,"2018-10-05 09:37:45",54.79
222210,"2018-10-05 09:41:16",54.79
222233,"2018-10-05 09:43:37",44.89
222250,"2018-10-05 09:45:52",54.79
222260,"2018-10-05 09:47:34",57.85
222370,"2018-10-05 09:59:40",44.89
222383,"2018-10-05 10:00:45",109.58
222386,"2018-10-05 10:01:03",54.79
222466,"2018-10-05 10:10:39",56.36
222581,"2018-10-05 10:22:38",44.89
222619,"2018-10-05 10:27:20",54.79
222664,"2018-10-05 10:30:59",57.85
222708,"2018-10-05 10:34:33",57.85
222725,"2018-10-05 10:36:07",56.36
222748,"2018-10-05 10:38:39",57.85
222844,"2018-10-05 10:48:49",111.15
223006,"2018-10-05 11:04:30",57.85
223017,"2018-10-05 11:05:34",124.08
223031,"2018-10-05 11:06:38",62.04
223036,"2018-10-05 11:07:01",54.79
223055,"2018-10-05 11:08:52",332.37
223074,"2018-10-05 11:11:30",57.85
223136,"2018-10-05 11:16:55",334.94
223147,"2018-10-05 11:17:29",44.89
223155,"2018-10-05 11:18:51",44.89
223175,"2018-10-05 11:19:59",114.21
223368,"2018-10-05 11:39:23",56.36
223488,"2018-10-05 11:52:44",57.85
223521,"2018-10-05 11:55:59",62.04
223536,"2018-10-05 11:58:00",56.36
223539,"2018-10-05 11:58:28",44.89
223544,"2018-10-05 11:58:42",56.36
223563,"2018-10-05 11:59:57",54.79
223588,"2018-10-05 12:01:57",89.78
223607,"2018-10-05 12:03:42",57.85
223609,"2018-10-05 12:03:52",112.64
223618,"2018-10-05 12:05:04",186.12
223896,"2018-10-05 12:36:33",62.04
223944,"2018-10-05 12:42:34",54.79
223972,"2018-10-05 12:45:08",101.25
224117,"2018-10-05 12:57:46",54.79
224131,"2018-10-05 12:59:04",109.58
224167,"2018-10-05 13:03:04",114.21
224202,"2018-10-05 13:06:25",62.04
224233,"2018-10-05 13:09:31",112.64
224251,"2018-10-05 13:10:51",44.89
224267,"2018-10-05 13:11:59",99.68
224307,"2018-10-05 13:16:30",56.36
224320,"2018-10-05 13:18:30",54.79
224393,"2018-10-05 13:25:13",44.89
224484,"2018-10-05 13:35:58",62.04
224534,"2018-10-05 13:40:40",57.85
224555,"2018-10-05 13:43:13",44.89
224572,"2018-10-05 13:45:07",57.85
224597,"2018-10-05 13:47:35",119.89
224648,"2018-10-05 13:53:34",57.85
224731,"2018-10-05 14:02:37",56.36
224757,"2018-10-05 14:04:57",44.89
224832,"2018-10-05 14:11:01",208.18
224839,"2018-10-05 14:11:23",62.04
224851,"2018-10-05 14:12:55",218.08
225130,"2018-10-05 14:37:32",44.89
225243,"2018-10-05 14:47:57",112.72
225351,"2018-10-05 14:57:47",62.04
225358,"2018-10-05 14:59:20",54.79
225363,"2018-10-05 14:59:48",111.15
225375,"2018-10-05 15:00:44",54.79
225454,"2018-10-05 15:08:28",56.36
225463,"2018-10-05 15:08:52",44.89
225604,"2018-10-05 15:25:33",56.36
225753,"2018-10-05 15:42:39",102.74
225763,"2018-10-05 15:44:08",44.89
225884,"2018-10-05 15:55:49",44.89
225923,"2018-10-05 15:59:34",102.74
226023,"2018-10-05 16:09:16",56.36
226039,"2018-10-05 16:11:19",62.04
226177,"2018-10-05 16:29:30",62.04
226260,"2018-10-05 16:37:29",56.36
226363,"2018-10-05 16:50:36",116.83
226478,"2018-10-05 17:04:29",44.89
226629,"2018-10-05 17:21:17",44.89
226644,"2018-10-05 17:23:03",209.67
226674,"2018-10-05 17:26:19",116.83
226790,"2018-10-05 17:38:43",44.89
226831,"2018-10-05 17:43:03",62.04
226910,"2018-10-05 17:51:13",44.89
227009,"2018-10-05 18:02:01",114.21
227132,"2018-10-05 18:15:22",57.85
227137,"2018-10-05 18:15:51",56.36
227167,"2018-10-05 18:19:13",44.89
227171,"2018-10-05 18:19:29",111.15
227309,"2018-10-05 18:36:49",56.36
227328,"2018-10-05 18:39:08",56.36
227478,"2018-10-05 18:56:52",54.79
227535,"2018-10-05 19:04:28",238.29
227586,"2018-10-05 19:09:51",62.04
227589,"2018-10-05 19:10:25",44.89
227629,"2018-10-05 19:15:14",102.74
227680,"2018-10-05 19:19:59",44.89
227718,"2018-10-05 19:24:37",62.04
227760,"2018-10-05 19:28:29",54.79
227823,"2018-10-05 19:37:41",116.83
227938,"2018-10-05 19:54:22",114.21
228169,"2018-10-05 20:31:06",44.89
228188,"2018-10-05 20:33:50",62.04
228388,"2018-10-05 21:01:34",213.89
228592,"2018-10-05 21:34:27",44.89
228676,"2018-10-05 21:46:45",56.36
228691,"2018-10-05 21:48:25",44.89
228727,"2018-10-05 21:52:46",102.74
228736,"2018-10-05 21:53:33",44.89
228757,"2018-10-05 21:57:38",56.36
228875,"2018-10-05 22:17:59",56.36
228897,"2018-10-05 22:22:04",44.89
229026,"2018-10-05 22:42:15",54.79
229058,"2018-10-05 22:47:05",56.36
229077,"2018-10-05 22:51:22",44.89
229080,"2018-10-05 22:51:48",109.58
229128,"2018-10-05 23:01:04",44.89
229161,"2018-10-05 23:05:39",54.79
229180,"2018-10-05 23:10:31",102.74
229208,"2018-10-05 23:16:30",54.79
229277,"2018-10-05 23:30:42",62.04
229278,"2018-10-05 23:30:43",44.89
229279,"2018-10-05 23:31:00",54.79
229305,"2018-10-05 23:37:10",56.36
229347,"2018-10-05 23:48:45",111.15
229349,"2018-10-05 23:49:08",44.89
229351,"2018-10-05 23:49:15",57.85
229359,"2018-10-05 23:53:45",115.7
229401,"2018-10-06 00:07:19",56.36
229445,"2018-10-06 00:24:40",111.15
229456,"2018-10-06 00:27:56",54.79
229494,"2018-10-06 00:42:15",57.85
229558,"2018-10-06 01:12:51",56.36
229562,"2018-10-06 01:13:19",44.89
229624,"2018-10-06 01:46:43",62.04
229643,"2018-10-06 01:57:05",106.93
229804,"2018-10-06 06:17:12",56.36
229823,"2018-10-06 06:30:02",62.04
229909,"2018-10-06 07:16:56",44.89
230094,"2018-10-06 08:23:46",156.04
230096,"2018-10-06 08:24:25",57.85
230138,"2018-10-06 08:35:03",57.85
230198,"2018-10-06 08:51:00",54.79
230295,"2018-10-06 09:06:07",62.04
230316,"2018-10-06 09:11:53",44.89
230373,"2018-10-06 09:26:40",115.7
230419,"2018-10-06 09:38:01",57.85
230426,"2018-10-06 09:38:52",114.21
230563,"2018-10-06 10:04:00",56.36
230577,"2018-10-06 10:06:04",54.79
230595,"2018-10-06 10:09:03",56.36
230637,"2018-10-06 10:13:37",44.89
230643,"2018-10-06 10:14:38",44.89
230759,"2018-10-06 10:30:35",44.89
230821,"2018-10-06 10:38:11",54.79
230881,"2018-10-06 10:47:13",235.23
230897,"2018-10-06 10:49:34",57.85
230931,"2018-10-06 10:54:44",56.36
230939,"2018-10-06 10:56:08",62.04
231039,"2018-10-06 11:13:32",62.04
231126,"2018-10-06 11:26:49",62.04
231148,"2018-10-06 11:29:48",44.89
231166,"2018-10-06 11:32:32",118.4
231231,"2018-10-06 11:40:04",56.36
231233,"2018-10-06 11:40:14",62.04
231240,"2018-10-06 11:40:52",44.89
231261,"2018-10-06 11:43:12",101.25
231371,"2018-10-06 12:00:11",54.79
231417,"2018-10-06 12:07:29",99.68
231423,"2018-10-06 12:07:48",44.89
231464,"2018-10-06 12:15:04",116.83
231470,"2018-10-06 12:16:23",62.04
231529,"2018-10-06 12:24:52",106.93
231709,"2018-10-06 12:48:52",101.25
231751,"2018-10-06 12:55:18",112.64
231783,"2018-10-06 12:59:12",56.36
231823,"2018-10-06 13:04:00",54.79
231862,"2018-10-06 13:11:13",57.85
231899,"2018-10-06 13:14:59",119.89
232039,"2018-10-06 13:33:10",56.36
232048,"2018-10-06 13:34:41",54.79
232315,"2018-10-06 14:13:16",44.89
232376,"2018-10-06 14:21:49",112.64
232423,"2018-10-06 14:30:13",62.04
232472,"2018-10-06 14:38:09",44.89
232502,"2018-10-06 14:41:38",44.89
232560,"2018-10-06 14:49:18",54.79
232573,"2018-10-06 14:51:51",57.85
232577,"2018-10-06 14:53:19",116.83
232633,"2018-10-06 14:59:12",111.15
232676,"2018-10-06 15:04:29",102.74
232804,"2018-10-06 15:24:21",57.85
232894,"2018-10-06 15:37:18",44.89
232908,"2018-10-06 15:38:47",44.89
232947,"2018-10-06 15:43:47",54.79
232956,"2018-10-06 15:45:07",54.79
233034,"2018-10-06 15:58:09",116.83
233200,"2018-10-06 16:28:26",44.89
233233,"2018-10-06 16:36:40",54.79
233292,"2018-10-06 16:43:08",57.85
233366,"2018-10-06 16:53:30",54.79
233530,"2018-10-06 17:22:53",44.89
233549,"2018-10-06 17:25:16",111.15
233562,"2018-10-06 17:27:19",56.36
233590,"2018-10-06 17:30:41",118.4
233593,"2018-10-06 17:31:37",56.36
233700,"2018-10-06 17:52:47",62.04
233738,"2018-10-06 17:58:52",62.04
233757,"2018-10-06 18:02:11",170.57
233776,"2018-10-06 18:04:51",116.83
233855,"2018-10-06 18:19:20",54.79
233963,"2018-10-06 18:39:14",62.04
233966,"2018-10-06 18:39:54",57.85
234010,"2018-10-06 18:45:50",57.85
234055,"2018-10-06 18:54:21",57.85
234192,"2018-10-06 19:20:06",54.79
234221,"2018-10-06 19:28:29",56.36
234240,"2018-10-06 19:32:23",54.79
234257,"2018-10-06 19:36:19",44.89
234484,"2018-10-06 20:17:03",62.04
234495,"2018-10-06 20:18:18",56.36
234534,"2018-10-06 20:24:21",56.36
234578,"2018-10-06 20:30:41",62.04
234729,"2018-10-06 21:02:01",44.89
234751,"2018-10-06 21:08:01",56.36
234802,"2018-10-06 21:18:46",62.04
234834,"2018-10-06 21:25:47",62.04
234863,"2018-10-06 21:29:35",57.85
234973,"2018-10-06 21:47:55",99.68
234985,"2018-10-06 21:50:15",119.89
234996,"2018-10-06 21:51:43",112.64
235010,"2018-10-06 21:54:51",57.85
235219,"2018-10-06 22:49:02",111.15
235270,"2018-10-06 23:02:28",44.89
235380,"2018-10-06 23:42:15",56.36
235409,"2018-10-06 23:51:54",54.79
235422,"2018-10-06 23:57:47",57.85
235466,"2018-10-07 00:15:13",56.36
235567,"2018-10-07 01:02:07",62.04
235582,"2018-10-07 01:10:36",44.89
235595,"2018-10-07 01:20:41",56.36
235598,"2018-10-07 01:24:47",62.04
235612,"2018-10-07 01:40:46",44.89
235683,"2018-10-07 03:19:13",62.04
235742,"2018-10-07 06:18:59",160.59
235828,"2018-10-07 07:36:14",54.79
235869,"2018-10-07 07:51:54",112.72
235871,"2018-10-07 07:52:51",62.04
235887,"2018-10-07 08:02:00",62.04
235894,"2018-10-07 08:04:32",56.36
235941,"2018-10-07 08:19:12",57.85
236047,"2018-10-07 08:48:57",44.89
236055,"2018-10-07 08:50:43",44.89
236077,"2018-10-07 08:56:06",56.36
236264,"2018-10-07 09:37:11",54.79
236276,"2018-10-07 09:39:50",111.15
236278,"2018-10-07 09:40:12",62.04
236293,"2018-10-07 09:42:43",54.79
236366,"2018-10-07 09:56:12",54.79
236490,"2018-10-07 10:18:18",57.85
236516,"2018-10-07 10:22:37",57.85
236607,"2018-10-07 10:37:27",54.79
236632,"2018-10-07 10:40:49",102.74
236687,"2018-10-07 10:48:46",54.79
236706,"2018-10-07 10:51:52",115.7
236762,"2018-10-07 10:59:16",44.89
236825,"2018-10-07 11:05:46",44.89
236855,"2018-10-07 11:10:58",54.79
236856,"2018-10-07 11:11:11",56.36
236908,"2018-10-07 11:18:32",57.85
236943,"2018-10-07 11:24:02",106.93
236956,"2018-10-07 11:25:59",57.85
236964,"2018-10-07 11:26:44",54.79
236972,"2018-10-07 11:28:12",54.79
236987,"2018-10-07 11:29:28",54.79
237001,"2018-10-07 11:31:48",56.36
237005,"2018-10-07 11:32:09",54.79
237062,"2018-10-07 11:39:49",57.85
237105,"2018-10-07 11:46:32",56.36
237152,"2018-10-07 11:52:09",124.08
237262,"2018-10-07 12:05:30",44.89
237361,"2018-10-07 12:16:56",54.79
237391,"2018-10-07 12:21:58",44.89
237432,"2018-10-07 12:30:25",57.85
237437,"2018-10-07 12:31:31",112.64
237438,"2018-10-07 12:31:37",115.7
237534,"2018-10-07 12:41:52",44.89
237595,"2018-10-07 12:50:52",54.79
237596,"2018-10-07 12:50:57",62.04
237666,"2018-10-07 13:03:07",119.89
237671,"2018-10-07 13:03:36",112.64
237718,"2018-10-07 13:10:07",44.89
237737,"2018-10-07 13:13:38",54.79
237860,"2018-10-07 13:29:01",57.85
237865,"2018-10-07 13:29:33",116.83
237872,"2018-10-07 13:30:20",54.79
237964,"2018-10-07 13:44:21",54.79
237986,"2018-10-07 13:47:33",62.04
238014,"2018-10-07 13:52:58",106.93
238064,"2018-10-07 14:00:54",56.36
238068,"2018-10-07 14:01:50",62.04
238090,"2018-10-07 14:04:12",54.79
238142,"2018-10-07 14:09:28",62.04
238201,"2018-10-07 14:17:48",62.04
238268,"2018-10-07 14:28:35",62.04
238274,"2018-10-07 14:29:04",56.36
238305,"2018-10-07 14:32:06",62.04
238349,"2018-10-07 14:38:00",56.36
238362,"2018-10-07 14:40:36",54.79
238406,"2018-10-07 14:47:28",54.79
238446,"2018-10-07 14:53:40",44.89
238471,"2018-10-07 14:56:46",157.53
238473,"2018-10-07 14:56:52",62.04
238492,"2018-10-07 14:59:31",62.04
238499,"2018-10-07 15:00:27",44.89
238522,"2018-10-07 15:04:02",54.79
238555,"2018-10-07 15:09:15",44.89
238580,"2018-10-07 15:12:18",54.79
238620,"2018-10-07 15:16:28",57.85
238670,"2018-10-07 15:24:29",44.89
238674,"2018-10-07 15:25:07",54.79
238696,"2018-10-07 15:28:24",115.7
238714,"2018-10-07 15:31:08",56.36
238764,"2018-10-07 15:38:09",56.36
238812,"2018-10-07 15:45:38",116.83
238832,"2018-10-07 15:49:02",57.85
238859,"2018-10-07 15:53:24",111.15
238965,"2018-10-07 16:05:01",99.68
238970,"2018-10-07 16:06:01",44.89
239020,"2018-10-07 16:12:26",44.89
239060,"2018-10-07 16:18:00",56.36
239083,"2018-10-07 16:22:45",44.89
239130,"2018-10-07 16:28:08",44.89
239166,"2018-10-07 16:34:24",56.36
239201,"2018-10-07 16:38:43",44.89
239202,"2018-10-07 16:38:47",62.04
239203,"2018-10-07 16:38:51",156.04
239211,"2018-10-07 16:39:56",56.36
239372,"2018-10-07 17:09:15",44.89
239456,"2018-10-07 17:21:47",44.89
239514,"2018-10-07 17:30:18",111.15
239562,"2018-10-07 17:38:58",54.79
239588,"2018-10-07 17:43:54",62.04
239592,"2018-10-07 17:44:30",54.79
239643,"2018-10-07 17:53:47",54.79
239658,"2018-10-07 17:56:50",54.79
239684,"2018-10-07 18:01:18",54.79
239816,"2018-10-07 18:20:29",54.79
239837,"2018-10-07 18:23:24",54.79
239845,"2018-10-07 18:24:23",62.04
239896,"2018-10-07 18:32:40",56.36
239934,"2018-10-07 18:39:19",106.93
239935,"2018-10-07 18:39:36",62.04
239964,"2018-10-07 18:43:07",62.04
239984,"2018-10-07 18:45:43",54.79
240125,"2018-10-07 19:07:26",106.93
240209,"2018-10-07 19:22:49",56.36
240211,"2018-10-07 19:23:17",101.25
240266,"2018-10-07 19:31:51",62.04
240273,"2018-10-07 19:33:58",44.89
240281,"2018-10-07 19:35:03",54.79
240326,"2018-10-07 19:43:04",62.04
240365,"2018-10-07 19:51:53",99.68
240372,"2018-10-07 19:53:19",57.85
240407,"2018-10-07 20:01:13",62.04
240474,"2018-10-07 20:12:08",54.79
240546,"2018-10-07 20:23:26",54.79
240672,"2018-10-07 20:44:12",118.4
240679,"2018-10-07 20:46:07",62.04
240766,"2018-10-07 21:00:16",56.36
240775,"2018-10-07 21:01:46",219.57
240790,"2018-10-07 21:04:53",56.36
240816,"2018-10-07 21:08:16",114.21
240838,"2018-10-07 21:10:47",57.85
240845,"2018-10-07 21:11:15",57.85
240876,"2018-10-07 21:17:05",56.36
240941,"2018-10-07 21:26:05",62.04
240954,"2018-10-07 21:28:00",44.89
241073,"2018-10-07 21:44:43",54.79
241077,"2018-10-07 21:45:04",62.04
241148,"2018-10-07 21:54:19",44.89
241150,"2018-10-07 21:54:39",44.89
241157,"2018-10-07 21:55:41",56.36
241195,"2018-10-07 22:01:52",62.04
241231,"2018-10-07 22:06:45",54.79
241237,"2018-10-07 22:07:27",56.36
241244,"2018-10-07 22:07:52",44.89
241265,"2018-10-07 22:09:40",44.89
241267,"2018-10-07 22:09:47",44.89
241271,"2018-10-07 22:10:29",56.36
241302,"2018-10-07 22:14:27",62.04
241337,"2018-10-07 22:21:20",54.79
241359,"2018-10-07 22:23:48",114.21
241450,"2018-10-07 22:38:03",62.04
241458,"2018-10-07 22:38:41",106.93
241502,"2018-10-07 22:46:15",56.36
241519,"2018-10-07 22:48:28",57.85
241590,"2018-10-07 22:59:26",112.64
241603,"2018-10-07 23:01:07",99.68
241642,"2018-10-07 23:08:49",89.78
241737,"2018-10-07 23:28:18",44.89
241742,"2018-10-07 23:29:58",62.04
241752,"2018-10-07 23:32:03",54.79
241753,"2018-10-07 23:32:11",44.89
241881,"2018-10-08 00:04:46",44.89
242004,"2018-10-08 00:55:19",44.89
242073,"2018-10-08 02:08:44",56.36
242152,"2018-10-08 05:44:01",116.83
242251,"2018-10-08 06:52:49",112.64
242296,"2018-10-08 07:18:54",218.08
242316,"2018-10-08 07:25:25",56.36
242322,"2018-10-08 07:27:13",112.72
242361,"2018-10-08 07:44:58",111.15
242407,"2018-10-08 07:56:46",62.04
242477,"2018-10-08 08:13:40",44.89
242492,"2018-10-08 08:17:53",54.79
242523,"2018-10-08 08:25:16",57.85
242561,"2018-10-08 08:33:13",56.36
242666,"2018-10-08 08:52:11",62.04
242715,"2018-10-08 09:02:05",56.36
242821,"2018-10-08 09:19:16",101.25
242878,"2018-10-08 09:27:09",89.78
242890,"2018-10-08 09:28:27",99.68
242988,"2018-10-08 09:41:29",111.15
243009,"2018-10-08 09:45:20",178.87
243032,"2018-10-08 09:48:15",124.08
243083,"2018-10-08 09:55:37",57.85
243089,"2018-10-08 09:56:32",44.89
243150,"2018-10-08 10:04:47",57.85
243179,"2018-10-08 10:09:45",159.1
243212,"2018-10-08 10:13:54",44.89
243245,"2018-10-08 10:18:26",44.89
243266,"2018-10-08 10:20:04",112.72
243404,"2018-10-08 10:32:44",102.74
243430,"2018-10-08 10:35:56",116.83
243439,"2018-10-08 10:37:04",112.64
243474,"2018-10-08 10:41:19",56.36
243480,"2018-10-08 10:41:33",44.89
243512,"2018-10-08 10:45:43",57.85
243612,"2018-10-08 10:54:46",44.89
243750,"2018-10-08 11:09:23",111.15
243830,"2018-10-08 11:17:37",54.79
243843,"2018-10-08 11:19:43",44.89
243844,"2018-10-08 11:19:44",54.79
243891,"2018-10-08 11:24:57",56.36
243895,"2018-10-08 11:25:24",56.36
244005,"2018-10-08 11:38:31",112.64
244041,"2018-10-08 11:43:05",112.72
244058,"2018-10-08 11:45:07",57.85
244086,"2018-10-08 11:48:24",99.68
244294,"2018-10-08 12:13:44",54.79
244296,"2018-10-08 12:13:57",54.79
244465,"2018-10-08 12:34:42",99.68
244472,"2018-10-08 12:35:40",57.85
244484,"2018-10-08 12:37:28",62.04
244555,"2018-10-08 12:45:01",44.89
244599,"2018-10-08 12:49:40",62.04
244806,"2018-10-08 13:12:38",44.89
244817,"2018-10-08 13:13:21",44.89
244824,"2018-10-08 13:13:53",124.08
244841,"2018-10-08 13:15:46",99.68
245037,"2018-10-08 13:35:45",57.85
245150,"2018-10-08 13:46:24",119.89
245238,"2018-10-08 13:54:24",118.4
245272,"2018-10-08 13:58:54",119.89
245282,"2018-10-08 13:59:35",111.15
245347,"2018-10-08 14:05:36",112.64
245363,"2018-10-08 14:07:29",44.89
245388,"2018-10-08 14:10:08",44.89
245414,"2018-10-08 14:12:35",62.04
245492,"2018-10-08 14:21:30",44.89
245510,"2018-10-08 14:23:11",44.89
245566,"2018-10-08 14:28:03",56.36
245611,"2018-10-08 14:32:20",44.89
245622,"2018-10-08 14:32:54",54.79
245692,"2018-10-08 14:40:01",56.36
245780,"2018-10-08 14:49:23",111.15
245876,"2018-10-08 14:59:39",56.36
245934,"2018-10-08 15:05:28",56.36
245957,"2018-10-08 15:08:06",114.21
246104,"2018-10-08 15:24:21",54.79
246237,"2018-10-08 15:37:49",57.85
246265,"2018-10-08 15:40:24",56.36
246300,"2018-10-08 15:43:39",56.36
246304,"2018-10-08 15:44:06",56.36
246358,"2018-10-08 15:50:18",54.79
246492,"2018-10-08 16:04:16",62.04
246516,"2018-10-08 16:06:53",101.25
246535,"2018-10-08 16:09:09",54.79
246539,"2018-10-08 16:09:28",118.4
246570,"2018-10-08 16:13:16",54.79
246623,"2018-10-08 16:18:49",54.79
246729,"2018-10-08 16:30:13",57.85
246781,"2018-10-08 16:34:54",44.89
246792,"2018-10-08 16:36:20",239.78
246801,"2018-10-08 16:37:02",119.89
246838,"2018-10-08 16:42:15",106.93
246879,"2018-10-08 16:46:17",44.89
246893,"2018-10-08 16:47:21",112.64
246927,"2018-10-08 16:50:21",57.85
246934,"2018-10-08 16:51:09",114.21
247089,"2018-10-08 17:11:52",62.04
247092,"2018-10-08 17:12:05",44.89
247119,"2018-10-08 17:15:43",54.79
247172,"2018-10-08 17:22:07",111.15
247280,"2018-10-08 17:34:09",56.36
247361,"2018-10-08 17:42:50",56.36
247440,"2018-10-08 17:49:49",56.36
247483,"2018-10-08 17:53:40",44.89
247541,"2018-10-08 18:00:22",54.79
247562,"2018-10-08 18:02:49",54.79
247590,"2018-10-08 18:06:19",56.36
247621,"2018-10-08 18:09:27",57.85
247629,"2018-10-08 18:10:07",44.89
247637,"2018-10-08 18:11:10",112.72
247658,"2018-10-08 18:14:19",115.7
247676,"2018-10-08 18:16:26",106.93
247707,"2018-10-08 18:19:29",114.21
247730,"2018-10-08 18:23:15",57.85
247828,"2018-10-08 18:35:24",54.79
247869,"2018-10-08 18:40:01",44.89
247900,"2018-10-08 18:44:44",57.85
247973,"2018-10-08 18:54:18",62.04
248073,"2018-10-08 19:05:42",56.36
248126,"2018-10-08 19:13:58",57.85
248280,"2018-10-08 19:31:19",56.36
248469,"2018-10-08 19:50:19",54.79
248476,"2018-10-08 19:50:51",173.19
248490,"2018-10-08 19:51:55",102.74
248521,"2018-10-08 19:54:55",54.79
248524,"2018-10-08 19:55:18",57.85
248527,"2018-10-08 19:55:44",56.36
248570,"2018-10-08 20:00:06",54.79
248770,"2018-10-08 20:22:08",112.72
248817,"2018-10-08 20:27:53",116.83
248830,"2018-10-08 20:29:41",111.15
248868,"2018-10-08 20:33:04",62.04
249051,"2018-10-08 20:51:57",157.53
249141,"2018-10-08 21:00:55",56.36
249146,"2018-10-08 21:01:17",112.64
249167,"2018-10-08 21:03:42",62.04
249257,"2018-10-08 21:12:43",56.36
249290,"2018-10-08 21:15:33",102.74
249381,"2018-10-08 21:25:11",57.85
249462,"2018-10-08 21:34:41",115.7
249639,"2018-10-08 21:54:24",114.21
249726,"2018-10-08 22:04:11",44.89
249879,"2018-10-08 22:22:06",57.85
249891,"2018-10-08 22:23:51",54.79
249912,"2018-10-08 22:26:10",116.83
249989,"2018-10-08 22:33:25",44.89
250106,"2018-10-08 22:50:59",62.04
250116,"2018-10-08 22:51:59",56.36
250172,"2018-10-08 22:58:50",101.25
250179,"2018-10-08 23:00:12",56.36
250297,"2018-10-08 23:20:29",44.89
250332,"2018-10-08 23:24:58",54.79
250371,"2018-10-08 23:33:07",56.36
250397,"2018-10-08 23:39:24",102.74
250443,"2018-10-08 23:49:20",119.89
250453,"2018-10-08 23:51:59",44.89
250472,"2018-10-08 23:56:46",62.04
250497,"2018-10-09 00:01:17",118.4
250498,"2018-10-09 00:01:18",225.33
250516,"2018-10-09 00:04:21",62.04
250557,"2018-10-09 00:13:57",114.21
250684,"2018-10-09 00:52:02",62.04
250705,"2018-10-09 01:00:16",56.36
250914,"2018-10-09 05:58:46",62.04
250933,"2018-10-09 06:17:22",62.04
250972,"2018-10-09 06:46:53",57.85
251047,"2018-10-09 07:19:06",44.89
251058,"2018-10-09 07:23:27",62.04
251125,"2018-10-09 07:43:38",89.78
251185,"2018-10-09 08:00:42",124.08
251196,"2018-10-09 08:01:21",57.85
251257,"2018-10-09 08:12:47",62.04
251306,"2018-10-09 08:21:42",56.36
251307,"2018-10-09 08:21:51",62.04
251314,"2018-10-09 08:22:55",124.08
251337,"2018-10-09 08:26:39",99.68
251368,"2018-10-09 08:30:33",54.79
251503,"2018-10-09 08:53:53",116.83
251543,"2018-10-09 08:58:16",206.61
251570,"2018-10-09 09:01:23",112.72
251584,"2018-10-09 09:03:15",54.79
251843,"2018-10-09 09:35:54",57.85
251907,"2018-10-09 09:42:59",62.04
251947,"2018-10-09 09:47:45",56.36
251983,"2018-10-09 09:50:11",56.36
251985,"2018-10-09 09:50:14",44.89
252000,"2018-10-09 09:51:56",56.36
252008,"2018-10-09 09:52:14",118.4
252043,"2018-10-09 09:56:40",62.04
252061,"2018-10-09 09:59:38",62.04
252130,"2018-10-09 10:07:33",56.36
252219,"2018-10-09 10:18:42",56.36
252271,"2018-10-09 10:23:32",111.15
252290,"2018-10-09 10:26:25",56.36
252320,"2018-10-09 10:31:08",218.44
252344,"2018-10-09 10:33:27",54.79
252383,"2018-10-09 10:38:52",44.89
252448,"2018-10-09 10:45:14",102.74
252517,"2018-10-09 10:52:00",56.36
252591,"2018-10-09 10:59:13",54.79
252625,"2018-10-09 11:03:06",112.64
252734,"2018-10-09 11:12:56",57.85
252802,"2018-10-09 11:19:47",54.79
252869,"2018-10-09 11:27:12",62.04
252978,"2018-10-09 11:38:27",116.83
253110,"2018-10-09 11:51:59",62.04
253128,"2018-10-09 11:53:20",54.79
253265,"2018-10-09 12:07:06",44.89
253326,"2018-10-09 12:14:00",57.85
253340,"2018-10-09 12:16:26",54.79
253440,"2018-10-09 12:28:34",56.36
253557,"2018-10-09 12:41:44",44.89
253624,"2018-10-09 12:47:52",99.68
253679,"2018-10-09 12:52:21",44.89
253759,"2018-10-09 12:59:01",62.04
253803,"2018-10-09 13:03:00",57.85
253905,"2018-10-09 13:12:28",56.36
253962,"2018-10-09 13:17:41",54.79
253969,"2018-10-09 13:18:20",62.04
253985,"2018-10-09 13:19:40",44.89
254024,"2018-10-09 13:22:40",118.4
254066,"2018-10-09 13:25:39",57.85
254075,"2018-10-09 13:26:18",44.89
254134,"2018-10-09 13:31:36",62.04
254368,"2018-10-09 13:52:28",44.89
254426,"2018-10-09 13:57:28",54.79
254593,"2018-10-09 14:10:33",44.89
254604,"2018-10-09 14:12:01",44.89
254753,"2018-10-09 14:27:11",109.58
254815,"2018-10-09 14:33:20",114.21
254937,"2018-10-09 14:43:38",56.36
254938,"2018-10-09 14:43:40",106.93
